Stimulus,Variant,Seconds,Node0,Node1,Label
dark,RNN,2,-2.094938993,2.026248217,1
dark,RNN,2,2.496293068,-2.282134056,0
dark,RNN,2,4.045801163,-3.63967061,0
dark,RNN,2,3.936897755,-3.562937021,0
dark,RNN,2,3.850767612,-3.490445375,0
dark,RNN,2,3.945653915,-3.572396517,0
dark,RNN,2,-2.190817118,2.098276615,1
dark,RNN,2,2.308213472,-2.112615824,0
dark,RNN,2,-2.434744835,2.338833332,1
dark,RNN,2,3.684841156,-3.339799643,0
dark,RNN,2,0.732650995,-0.72634089,0
dark,RNN,2,0.542647243,-0.513565302,0
dark,RNN,2,3.653726101,-3.30468297,0
dark,RNN,2,3.501717567,-3.191358328,0
dark,RNN,2,3.616762877,-3.299932241,0
dark,RNN,2,3.904042244,-3.540400743,0
dark,RNN,2,2.164620161,-1.815028429,0
dark,RNN,2,4.292685986,-3.890619993,0
dark,RNN,2,3.025187492,-2.760596752,0
dark,RNN,2,-2.506650209,2.387048006,1
dark,RNN,2,2.001096487,-1.809615612,0
dark,RNN,2,4.114129066,-2.517420292,0
dark,RNN,2,0.476473808,0.838887334,0
dark,RNN,2,3.938710213,-2.372536182,0
dark,RNN,2,3.777862549,-2.233176708,0
dark,RNN,2,4.720551968,-3.057464838,0
dark,RNN,2,0.494036794,0.77047497,0
dark,RNN,2,3.070353031,-1.548864961,0
dark,RNN,2,0.941719532,0.506370604,1
dark,RNN,2,4.040959835,-2.454046488,0
dark,RNN,2,2.308799744,-0.804215193,0
dark,RNN,2,3.536998749,-1.956796646,0
dark,RNN,2,-1.80719769,3.11017704,1
dark,RNN,2,0.474011004,0.948350191,1
dark,RNN,2,4.412349224,-2.736496925,0
dark,RNN,2,4.782168865,-3.106587648,0
dark,RNN,2,3.642190933,-2.095125437,0
dark,RNN,2,4.489706516,-2.866298437,0
dark,RNN,2,5.02479744,-3.332866192,0
dark,RNN,2,5.05353117,-3.349596024,0
dark,RNN,2,-1.753846049,3.073110342,1
dark,RNN,2,1.121733665,-2.581681967,0
dark,RNN,2,3.079367638,-5.53603363,0
dark,RNN,2,0.661652327,-1.875730753,0
dark,RNN,2,2.481382847,-4.640117645,0
dark,RNN,2,2.297446251,-4.335377693,0
dark,RNN,2,3.188170433,-5.702414513,0
dark,RNN,2,1.380779743,-3.056182146,0
dark,RNN,2,2.146205425,-4.211880684,0
dark,RNN,2,-2.21972084,2.269910574,1
dark,RNN,2,2.561608791,-4.770730019,0
dark,RNN,2,-2.78286314,3.159762383,1
dark,RNN,2,0.33933425,-1.388193369,0
dark,RNN,2,2.673422098,-4.925993919,0
dark,RNN,2,-2.487194777,2.674719334,1
dark,RNN,2,2.122906208,-4.104620934,0
dark,RNN,2,3.433661938,-2.341796875,0
dark,RNN,2,4.506250381,-3.334746361,0
dark,RNN,2,-1.568716049,2.362934113,1
dark,RNN,2,3.682134628,-2.574470997,0
dark,RNN,2,-1.180107832,2.000026703,1
dark,RNN,2,3.632176161,-2.527931213,0
dark,RNN,2,3.689682007,-2.579916954,0
dark,RNN,2,-1.192989349,2.005723953,1
dark,RNN,2,-0.933752537,1.769674182,1
dark,RNN,2,2.500303984,-1.470539331,0
dark,RNN,2,4.54665184,-3.372645855,0
dark,RNN,2,4.835278034,-3.585738182,0
dark,RNN,2,3.734997511,-2.622254372,0
dark,RNN,2,4.714756012,-3.525513172,0
dark,RNN,2,4.177391052,-3.032694817,0
dark,RNN,2,4.168135166,-3.024242401,0
dark,RNN,2,4.628615379,-3.44702673,0
dark,RNN,2,2.947759628,-1.883321047,0
dark,RNN,2,3.627259254,-2.521342754,0
dark,RNN,2,2.251914024,-1.231690168,0
dark,RNN,2,3.550704002,-4.492900848,0
dark,RNN,2,2.960365772,-3.766803265,0
dark,RNN,2,-1.308976412,1.36070323,1
dark,RNN,2,2.730389595,-3.499920368,0
dark,RNN,2,1.749245763,-2.333207846,0
dark,RNN,2,-1.481238484,1.571416378,1
dark,RNN,2,2.817070961,-3.549160957,0
dark,RNN,2,3.055870056,-3.896261215,0
dark,RNN,2,2.603906631,-3.344782352,0
dark,RNN,2,3.069375515,-3.908045292,0
dark,RNN,2,2.749754906,-3.525092125,0
dark,RNN,2,1.751126647,-2.31815505,0
dark,RNN,2,-1.443595886,1.529473782,1
dark,RNN,2,3.241475582,-4.116751671,0
dark,RNN,2,1.828445792,-2.419607878,0
dark,RNN,2,2.920470238,-3.725222111,0
dark,RNN,2,1.220217824,-1.670703411,0
dark,RNN,2,3.410470009,-4.323226929,0
dark,RNN,2,3.561261177,-4.50178194,0
dark,RNN,2,-1.056325197,1.088974476,1
dark,RNN,2,2.095096588,-3.486603975,0
dark,RNN,2,2.365653515,-3.920434237,0
dark,RNN,2,2.431363344,-4.031474113,0
dark,RNN,2,2.306169033,-3.892679453,0
dark,RNN,2,1.919234753,-3.269928694,0
dark,RNN,2,2.239793301,-3.675403833,0
dark,RNN,2,-0.757623017,1.039382458,1
dark,RNN,2,2.684426308,-4.417687416,0
dark,RNN,2,2.060270786,-3.356479406,0
dark,RNN,2,-0.217445076,0.191146493,1
dark,RNN,2,-1.001004577,1.463450909,1
dark,RNN,2,2.266553879,-3.761542559,0
dark,RNN,2,-0.602174759,0.725132227,1
dark,RNN,2,2.600140333,-4.327871323,0
dark,RNN,2,1.774081945,-2.859654903,0
dark,RNN,2,3.305708647,-5.624325752,0
dark,RNN,2,2.547866344,-4.241938591,0
dark,RNN,2,2.60935092,-4.33518219,0
dark,RNN,2,0.466202617,-0.647272348,0
dark,RNN,2,2.263854742,-3.794285536,0
dark,RNN,2,1.5037359,-2.3967731,0
dark,RNN,2,0.891338944,-1.811872363,0
dark,RNN,2,-1.737420678,0.657128096,1
dark,RNN,2,0.440051436,-1.403873205,0
dark,RNN,2,1.518925786,-2.3516922,0
dark,RNN,2,-2.378156185,1.274421692,1
dark,RNN,2,2.062985897,-2.940658331,0
dark,RNN,2,2.689607143,-3.521841526,0
dark,RNN,2,1.823845029,-2.697805882,0
dark,RNN,2,2.26527977,-3.121432543,0
dark,RNN,2,3.31208992,-4.119714737,0
dark,RNN,2,3.581614971,-4.367078304,0
dark,RNN,2,4.081519127,-4.830564499,0
dark,RNN,2,-1.73399806,0.653152466,1
dark,RNN,2,3.184991837,-3.991928101,0
dark,RNN,2,-2.330587864,1.220160246,1
dark,RNN,2,3.75479269,-4.530930996,0
dark,RNN,2,3.079584599,-3.885013103,0
dark,RNN,2,2.457521439,-3.304421425,0
dark,RNN,2,2.833908081,-3.658128738,0
dark,RNN,2,4.576859474,-4.163014412,0
dark,RNN,2,3.624456644,-3.362075329,0
dark,RNN,2,3.021626472,-2.838545084,0
dark,RNN,2,4.686264515,-4.261440754,0
dark,RNN,2,2.985638142,-2.811732531,0
dark,RNN,2,2.368581057,-2.248881817,0
dark,RNN,2,3.51897049,-3.272295475,0
dark,RNN,2,0.997515976,-1.142288804,0
dark,RNN,2,3.130416155,-2.94127655,0
dark,RNN,2,2.672815323,-2.551025867,0
dark,RNN,2,4.543169498,-4.144474506,0
dark,RNN,2,-2.433423758,1.919582129,1
dark,RNN,2,-2.700042248,2.141052723,1
dark,RNN,2,-2.087085962,1.590107203,1
dark,RNN,2,4.225726128,-3.869301081,0
dark,RNN,2,2.066173077,-2.063081026,0
dark,RNN,2,-2.719295025,2.163306713,1
dark,RNN,2,4.539212704,-4.13724947,0
dark,RNN,2,3.505003929,-3.255522728,0
dark,RNN,2,3.658539295,-3.391243458,0
dark,RNN,2,3.754822731,-2.837798595,0
dark,RNN,2,4.199206829,-3.138187647,0
dark,RNN,2,2.531564474,-2.058448076,0
dark,RNN,2,4.997253895,-3.636412382,0
dark,RNN,2,-3.021922112,1.556410313,1
dark,RNN,2,3.498326778,-2.76227355,0
dark,RNN,2,1.485352993,-1.389839888,0
dark,RNN,2,-3.21527195,1.653831005,1
dark,RNN,2,4.250858307,-3.176706076,0
dark,RNN,2,3.20792222,-2.515309334,0
dark,RNN,2,2.50643611,-2.070507288,0
dark,RNN,2,3.290796518,-2.568170071,0
dark,RNN,2,-2.999314547,1.505418301,1
dark,RNN,2,4.313034058,-3.159015179,0
dark,RNN,2,4.791988373,-3.516980886,0
dark,RNN,2,2.964542389,-2.357439518,0
dark,RNN,2,3.338081837,-2.591778755,0
dark,RNN,2,2.693429232,-2.131974697,0
dark,RNN,2,1.975484371,-1.722911119,0
dark,RNN,2,-3.46069026,1.778428316,1
dark,RNN,2,3.464063406,-1.697709203,0
dark,RNN,2,-0.635678411,1.762925148,1
dark,RNN,2,4.78336668,-2.818727732,0
dark,RNN,2,3.47695446,-1.711247802,0
dark,RNN,2,4.129578114,-2.265050173,0
dark,RNN,2,4.274327278,-2.392423153,0
dark,RNN,2,3.719719172,-1.915753484,0
dark,RNN,2,3.83504343,-2.028681278,0
dark,RNN,2,-1.514770389,2.486572742,1
dark,RNN,2,3.677340984,-1.883925796,0
dark,RNN,2,-1.027232289,2.078947306,1
dark,RNN,2,4.062552452,-2.565495968,0
dark,RNN,2,3.680336475,-1.872319341,0
dark,RNN,2,3.712771893,-1.906190991,0
dark,RNN,2,4.564724922,-2.649248123,0
dark,RNN,2,4.649897575,-2.701255798,0
dark,RNN,2,-1.191427827,2.221972466,1
dark,RNN,2,3.353000164,-1.59621346,0
dark,RNN,2,4.148440361,-2.287037849,0
dark,RNN,2,2.916038275,-1.312742949,0
dark,RNN,2,-1.199803352,1.818237782,1
dark,RNN,2,4.600858688,-3.028305769,0
dark,RNN,2,4.238166809,-2.68820262,0
dark,RNN,2,4.167081356,-2.631072521,0
dark,RNN,2,-1.348595262,1.923577785,1
dark,RNN,2,5.484228611,-3.777050972,0
dark,RNN,2,5.259119511,-3.581691742,0
dark,RNN,2,5.156850338,-3.494579554,0
dark,RNN,2,3.313910246,-1.892447233,0
dark,RNN,2,3.077152491,-1.711711168,0
dark,RNN,2,4.254462719,-3.767073393,0
dark,RNN,2,2.541682005,-1.936104774,0
dark,RNN,2,4.074344158,-3.579861879,0
dark,RNN,2,3.135531187,-2.542310238,0
dark,RNN,2,2.896185398,-2.262783289,0
dark,RNN,2,4.805952549,-4.377286434,0
dark,RNN,2,-1.468884468,2.460692406,1
dark,RNN,2,-1.222942114,2.213198185,1
dark,RNN,2,3.36564374,-2.802839756,0
dark,RNN,2,4.075796127,-3.57371068,0
dark,RNN,2,3.528892279,-2.977159977,0
dark,RNN,2,3.431095362,-2.804482937,0
dark,RNN,2,2.986285448,-2.312312841,0
dark,RNN,2,3.677598715,-3.123812675,0
dark,RNN,2,3.641826391,-3.06611371,0
dark,RNN,2,3.407355785,-2.838724136,0
dark,RNN,2,-0.622484624,1.588761806,1
dark,RNN,2,-1.580309868,2.553195715,1
dark,RNN,2,4.144282818,-3.642844915,0
dark,RNN,2,3.921571493,-3.421373129,0
dark,RNN,2,2.73600173,-4.536858559,0
dark,RNN,2,2.353146553,-4.197747707,0
dark,RNN,2,-2.60276556,1.318615675,1
dark,RNN,2,1.661383152,-3.464778423,0
dark,RNN,2,1.148736715,-2.962284327,0
dark,RNN,2,1.83776021,-3.636875391,0
dark,RNN,2,-2.785646915,1.490531445,1
dark,RNN,2,2.908769608,-4.757961273,0
dark,RNN,2,2.042474508,-3.901919603,0
dark,RNN,2,0.638135433,-2.35857892,0
dark,RNN,2,3.560575247,-5.48218441,0
dark,RNN,2,2.62530756,-4.459033012,0
dark,RNN,2,1.913895845,-3.740509033,0
dark,RNN,2,2.137330532,-3.933229208,0
dark,RNN,2,3.130338669,-4.94946003,0
dark,RNN,2,1.702689886,-3.456773758,0
dark,RNN,2,-2.606663942,1.292148352,1
dark,RNN,2,3.182492495,-5.041814804,0
dark,RNN,2,-2.452876568,1.159569502,1
dark,RNN,2,2.612615824,-4.409391403,0
dark,RNN,2,4.744589806,-3.169407368,0
dark,RNN,2,4.448339462,-2.914610386,0
dark,RNN,2,4.865735531,-3.27791357,0
dark,RNN,2,4.152922153,-2.795575142,0
dark,RNN,2,4.755888939,-3.177249432,0
dark,RNN,2,-1.570341945,2.279958725,1
dark,RNN,2,4.827165604,-3.238571167,0
dark,RNN,2,4.983422279,-3.38112402,0
dark,RNN,2,5.301814079,-3.66163969,0
dark,RNN,2,-1.395093441,2.14492178,1
dark,RNN,2,3.714544058,-2.284966469,0
dark,RNN,2,5.02980566,-3.420138359,0
dark,RNN,2,3.296439886,-1.894361138,0
dark,RNN,2,3.536212921,-2.110369682,0
dark,RNN,2,-0.894679546,1.711853266,1
dark,RNN,2,5.427874088,-3.776497841,0
dark,RNN,2,-1.220957518,1.973104,1
dark,RNN,2,5.378185272,-3.733977318,0
dark,RNN,2,4.162473202,-2.656281948,0
dark,RNN,2,4.703947067,-3.131319046,0
dark,RNN,2,2.452837944,-4.058944225,0
dark,RNN,2,4.264238358,-5.75808239,0
dark,RNN,2,1.159349203,-2.819895267,0
dark,RNN,2,-3.537368536,1.303871393,1
dark,RNN,2,3.47866559,-4.991454124,0
dark,RNN,2,4.07232666,-5.560310364,0
dark,RNN,2,3.758825064,-5.269028664,0
dark,RNN,2,4.174479485,-5.664358139,0
dark,RNN,2,2.57457304,-4.153112888,0
dark,RNN,2,-3.350730181,1.127868414,1
dark,RNN,2,4.104076386,-5.593504906,0
dark,RNN,2,-3.598176241,1.362231851,1
dark,RNN,2,3.619065523,-5.132473946,0
dark,RNN,2,-3.213811398,1.007166743,1
dark,RNN,2,3.84006381,-5.34522295,0
dark,RNN,2,3.415498972,-4.935986996,0
dark,RNN,2,3.240951777,-4.775746822,0
dark,RNN,2,3.417718649,-4.943480968,0
dark,RNN,2,3.097187042,-4.65306282,0
dark,RNN,2,1.417411566,-3.365629196,0
dark,RNN,2,-0.984913826,2.415123224,1
dark,RNN,2,-1.091926217,2.509925842,1
dark,RNN,2,6.789356709,-5.679487228,0
dark,RNN,2,6.149744034,-5.130417824,0
dark,RNN,2,4.67142868,-3.567967176,0
dark,RNN,2,4.430993557,-3.312694788,0
dark,RNN,2,4.303340435,-3.18206811,0
dark,RNN,2,-1.610762119,3.074447393,1
dark,RNN,2,2.867891073,-1.67031312,0
dark,RNN,2,4.972590923,-3.879233599,0
dark,RNN,2,3.497070313,-2.334495783,0
dark,RNN,2,4.597923756,-3.493669271,0
dark,RNN,2,3.228729486,-2.051866055,0
dark,RNN,2,4.800483227,-3.75850606,0
dark,RNN,2,-0.650662184,2.032126427,1
dark,RNN,2,3.395710468,-2.159224033,0
dark,RNN,2,4.627538204,-3.519204855,0
dark,RNN,2,3.323645353,-2.162858963,0
dark,RNN,2,4.592582226,-3.482074022,0
dark,RNN,2,4.441205025,-3.320537806,0
dark,RNN,2,4.068762779,-3.309148788,0
dark,RNN,2,3.669531345,-3.013976574,0
dark,RNN,2,-2.702148438,1.779639721,1
dark,RNN,2,2.95647192,-2.463019848,0
dark,RNN,2,3.756021023,-3.072825193,0
dark,RNN,2,4.103091717,-3.340086937,0
dark,RNN,2,3.278659344,-2.725868464,0
dark,RNN,2,3.4763484,-2.877019644,0
dark,RNN,2,2.292780876,-1.951583862,0
dark,RNN,2,-2.039235592,1.262994051,1
dark,RNN,2,4.853034496,-3.87826848,0
dark,RNN,2,2.957609177,-2.462922335,0
dark,RNN,2,0.198071182,-0.440067351,0
dark,RNN,2,4.290089607,-3.477586269,0
dark,RNN,2,-2.353080273,1.515066862,1
dark,RNN,2,2.29585886,-1.978640318,0
dark,RNN,2,4.155489445,-3.37903285,0
dark,RNN,2,-0.293776751,-0.032379001,0
dark,RNN,2,-2.571060419,1.71061635,1
dark,RNN,2,4.245569706,-3.443108082,0
dark,RNN,2,-0.755570531,-0.615293384,1
dark,RNN,2,1.575179219,-4.181907654,0
dark,RNN,2,2.054802418,-4.916717052,0
dark,RNN,2,-1.638857484,0.72068888,1
dark,RNN,2,1.492037177,-4.055742741,0
dark,RNN,2,1.618624091,-4.243928909,0
dark,RNN,2,1.421934485,-3.94386816,0
dark,RNN,2,2.813637257,-6.081882,0
dark,RNN,2,2.701689243,-5.913747311,0
dark,RNN,2,2.298998356,-5.28234911,0
dark,RNN,2,1.796012282,-4.517482758,0
dark,RNN,2,2.288836956,-5.277656078,0
dark,RNN,2,-0.970589399,-0.287729591,1
dark,RNN,2,1.627971768,-4.258544922,0
dark,RNN,2,1.816884875,-4.550216675,0
dark,RNN,2,-1.568122387,0.616047382,1
dark,RNN,2,1.693681121,-4.367341518,0
dark,RNN,2,2.29803896,-5.291474819,0
dark,RNN,2,-0.000818491,-1.732950091,0
dark,RNN,2,2.071371555,-4.941736221,0
dark,RNN,2,-1.839092016,1.540536284,1
dark,RNN,2,1.09153533,-2.100031614,0
dark,RNN,2,2.995152473,-3.775401831,0
dark,RNN,2,1.957335114,-2.549658537,0
dark,RNN,2,2.745318174,-3.636345148,0
dark,RNN,2,3.298242569,-4.130879402,0
dark,RNN,2,2.638515472,-3.327220201,0
dark,RNN,2,3.627388954,-4.500501633,0
dark,RNN,2,2.461683512,-3.01589632,0
dark,RNN,2,3.849833488,-5.092603683,0
dark,RNN,2,3.337002754,-4.154575348,0
dark,RNN,2,-1.410365701,1.031277657,1
dark,RNN,2,3.512532949,-4.374629974,0
dark,RNN,2,1.222517252,-1.858027697,0
dark,RNN,2,2.534354925,-3.262714386,0
dark,RNN,2,2.356823683,-3.007709265,0
dark,RNN,2,-1.661607862,1.268172026,1
dark,RNN,2,2.389791012,-3.122459173,0
dark,RNN,2,-1.926132917,1.586799383,1
dark,RNN,2,0.312998414,-0.544856072,0
dark,RNN,2,2.742269516,-3.057757854,0
dark,RNN,2,2.788094044,-3.118624449,0
dark,RNN,2,2.14414382,-2.440638304,0
dark,RNN,2,3.252581596,-3.634307623,0
dark,RNN,2,2.924441814,-3.276735544,0
dark,RNN,2,2.726653814,-3.060319424,0
dark,RNN,2,3.118115425,-3.491765738,0
dark,RNN,2,-2.258667946,2.185603619,1
dark,RNN,2,2.118584394,-2.402079105,0
dark,RNN,2,2.985632181,-3.333035946,0
dark,RNN,2,-1.689597607,1.570868731,1
dark,RNN,2,2.837818623,-3.288703203,0
dark,RNN,2,1.94008255,-2.195222855,0
dark,RNN,2,-0.065118253,0.001313254,0
dark,RNN,2,4.287643433,-4.743255615,0
dark,RNN,2,-1.990998983,1.881066203,1
dark,RNN,2,2.437999725,-2.764425755,0
dark,RNN,2,3.132407427,-3.508280754,0
dark,RNN,2,-1.830626726,1.736795664,1
dark,RNN,2,2.018984795,-2.331948996,0
dark,RNN,2,4.040663719,-3.329417229,0
dark,RNN,2,4.094202518,-3.431972504,0
dark,RNN,2,-0.677352428,1.219249725,1
dark,RNN,2,1.06825459,-0.5375911,0
dark,RNN,2,-1.437948465,2.080845118,1
dark,RNN,2,3.330345869,-2.648651361,0
dark,RNN,2,3.382940531,-2.732625961,0
dark,RNN,2,1.048889399,-0.599573672,0
dark,RNN,2,0.978283048,-0.583291769,0
dark,RNN,2,3.446903229,-2.866755962,0
dark,RNN,2,3.147857666,-2.579661369,0
dark,RNN,2,0.230276376,0.132725835,0
dark,RNN,2,4.061785221,-3.348534822,0
dark,RNN,2,3.146489859,-2.535326481,0
dark,RNN,2,4.740069866,-4.012746334,0
dark,RNN,2,-0.576690078,1.267391086,1
dark,RNN,2,4.846280098,-4.10155201,0
dark,RNN,2,3.868579149,-3.224416494,0
dark,RNN,2,-0.72944808,1.310102463,1
dark,RNN,2,3.494725943,-2.905970335,0
dark,RNN,2,2.592745066,-4.678732872,0
dark,RNN,2,2.345045567,-4.382552147,0
dark,RNN,2,2.407398939,-4.481323242,0
dark,RNN,2,-3.347855568,0.955703497,1
dark,RNN,2,0.32376802,-2.332559347,0
dark,RNN,2,1.512830615,-3.518059969,0
dark,RNN,2,0.773512065,-2.864857197,0
dark,RNN,2,-2.926520348,0.393913865,1
dark,RNN,2,2.173121452,-4.202138424,0
dark,RNN,2,1.800433874,-3.791106462,0
dark,RNN,2,2.299911737,-4.357878685,0
dark,RNN,2,2.719020367,-4.821419239,0
dark,RNN,2,-3.074035168,0.551240087,1
dark,RNN,2,1.039336562,-2.272342682,0
dark,RNN,2,2.560256004,-4.638768673,0
dark,RNN,2,1.630326629,-3.619566441,0
dark,RNN,2,1.512491703,-3.523949862,0
dark,RNN,2,2.677482605,-4.778317928,0
dark,RNN,2,-2.829545498,0.480653405,1
dark,RNN,2,1.88785851,-3.924828053,0
dark,RNN,2,3.701268196,-3.327227592,0
dark,RNN,2,4.766635418,-4.496420383,0
dark,RNN,2,4.019836426,-3.67661953,0
dark,RNN,2,-1.591733933,2.418201923,1
dark,RNN,2,1.476748109,-0.901315033,0
dark,RNN,2,3.043074131,-2.611867905,0
dark,RNN,2,5.091730118,-4.851600647,0
dark,RNN,2,3.589402676,-3.19451952,0
dark,RNN,2,-1.65032351,2.475008965,1
dark,RNN,2,3.602996349,-3.21983099,0
dark,RNN,2,3.659443617,-3.284089088,0
dark,RNN,2,-0.607577801,1.300967097,1
dark,RNN,2,3.460393906,-3.065131187,0
dark,RNN,2,3.948667049,-3.601112843,0
dark,RNN,2,2.467578411,-1.984716177,0
dark,RNN,2,2.503150463,-2.461493731,0
dark,RNN,2,3.98661375,-3.967833042,0
dark,RNN,2,-0.203365684,0.28527689,0
dark,RNN,2,-1.011210203,1.147631645,1
dark,RNN,2,3.340805531,-3.305368423,0
dark,RNN,2,3.545854568,-3.514872074,0
dark,RNN,2,0.456197381,-0.361376345,0
dark,RNN,2,3.452875614,-3.419030666,0
dark,RNN,2,2.321350098,-2.259356737,0
dark,RNN,2,-2.026750565,2.2152946,1
dark,RNN,2,-1.814215183,2.018373489,1
dark,RNN,2,2.336102486,-2.279608727,0
dark,RNN,2,3.301989079,-3.262602806,0
dark,RNN,2,4.099802494,-4.102563381,0
dark,RNN,2,4.867433071,-4.875771046,0
dark,RNN,2,-1.757639885,4.095974922,1
dark,RNN,2,4.688700676,-3.466459513,0
dark,RNN,2,2.894203663,-1.170485258,0
dark,RNN,2,2.781607389,-1.360435486,0
dark,RNN,2,3.903466702,-2.480816364,0
dark,RNN,2,2.986780405,-1.409845352,0
dark,RNN,2,3.797602892,-2.354297638,0
dark,RNN,2,2.101861954,-0.342311025,0
dark,RNN,2,4.090889454,-2.820627689,0
dark,RNN,2,3.674772024,-2.253266573,0
dark,RNN,2,4.639297009,-3.405043364,0
dark,RNN,2,-1.62845397,3.923712492,1
dark,RNN,2,-1.831922531,4.100008965,1
dark,RNN,2,-1.396225214,3.595468044,1
dark,RNN,2,2.597850561,-0.842474103,0
dark,RNN,2,4.664269924,-3.483846426,0
dark,RNN,2,3.991388321,-2.605087757,0
dark,RNN,2,4.795837879,-3.58195138,0
dark,RNN,2,3.316310167,-1.734105825,0
dark,RNN,2,3.835143805,-2.39042592,0
dark,RNN,2,4.085757732,-2.2299757,0
dark,RNN,2,0.16890347,0.832407713,1
dark,RNN,2,5.204863548,-3.100246429,0
dark,RNN,2,5.226388931,-3.110420704,0
dark,RNN,2,3.176477432,-1.529003978,0
dark,RNN,2,3.635863304,-1.872266412,0
dark,RNN,2,-2.217974663,2.589902878,1
dark,RNN,2,5.086545944,-2.999538898,0
dark,RNN,2,-1.123182535,1.796967745,1
dark,RNN,2,4.477010727,-2.529484749,0
dark,RNN,2,4.87688303,-2.835123062,0
dark,RNN,2,1.383940101,-0.158000112,0
dark,RNN,2,-1.65221858,2.207581997,1
dark,RNN,2,4.444587708,-2.499825478,0
dark,RNN,2,4.475833416,-2.516331196,0
dark,RNN,2,4.467627525,-2.514278889,0
dark,RNN,2,5.00139904,-2.929984093,0
dark,RNN,2,4.567342758,-2.600666523,0
dark,RNN,2,4.621216774,-2.64201498,0
dark,RNN,2,2.849237919,-1.26254046,0
dark,RNN,2,2.884712934,-3.39518404,0
dark,RNN,2,0.403770506,-1.233450413,0
dark,RNN,2,-1.166363955,0.091451585,1
dark,RNN,2,-2.184374332,0.988818705,1
dark,RNN,2,1.20156908,-1.929051161,0
dark,RNN,2,2.352391243,-2.934239626,0
dark,RNN,2,-2.593002796,1.346302748,1
dark,RNN,2,3.610276937,-4.020314693,0
dark,RNN,2,0.998116553,-1.751092672,0
dark,RNN,2,3.815978289,-4.196732521,0
dark,RNN,2,1.788642168,-2.451507807,0
dark,RNN,2,1.310623646,-1.916657329,0
dark,RNN,2,2.527971029,-3.168604851,0
dark,RNN,2,4.083817482,-4.424135208,0
dark,RNN,2,-0.389958173,-0.546133995,0
dark,RNN,2,2.453357935,-3.02055192,0
dark,RNN,2,3.135233641,-3.610996246,0
dark,RNN,2,3.382689953,-3.823328257,0
dark,RNN,2,-1.172204375,0.104318678,1
dark,RNN,2,0.1735726,-1.031279445,0
dark,RNN,2,2.272546768,-2.234322309,0
dark,RNN,2,2.902859449,-2.763031483,0
dark,RNN,2,-2.64497757,1.878322363,1
dark,RNN,2,3.627791882,-3.363637447,0
dark,RNN,2,3.833152294,-3.532550812,0
dark,RNN,2,4.216388702,-3.850827217,0
dark,RNN,2,3.476840019,-3.23923111,0
dark,RNN,2,2.789483786,-2.671682358,0
dark,RNN,2,3.172058105,-2.988657951,0
dark,RNN,2,3.649497032,-3.384795666,0
dark,RNN,2,3.245873928,-3.050188303,0
dark,RNN,2,3.12252593,-2.932365417,0
dark,RNN,2,2.982558727,-2.910389423,0
dark,RNN,2,3.869309902,-3.57093811,0
dark,RNN,2,-2.584609747,1.821676731,1
dark,RNN,2,2.753679991,-2.629555464,0
dark,RNN,2,4.011131763,-3.681996346,0
dark,RNN,2,2.891524792,-2.735217094,0
dark,RNN,2,-2.300601959,1.598594666,1
dark,RNN,2,-2.788806438,2.006084919,1
dark,RNN,2,3.39590764,-1.778457165,0
dark,RNN,2,3.928555012,-2.234308958,0
dark,RNN,2,4.516405582,-2.759113073,0
dark,RNN,2,-1.827166438,3.091829777,1
dark,RNN,2,-1.888406157,3.138639927,1
dark,RNN,2,5.69941473,-3.791851044,0
dark,RNN,2,5.285024643,-3.429317951,0
dark,RNN,2,4.54104805,-2.760796547,0
dark,RNN,2,4.160932541,-2.427288055,0
dark,RNN,2,3.963734388,-2.244750261,0
dark,RNN,2,-2.029269457,3.275755405,1
dark,RNN,2,4.156389236,-2.447674751,0
dark,RNN,2,3.432362318,-1.69661355,0
dark,RNN,2,5.085575581,-3.238969803,0
dark,RNN,2,4.541732311,-2.768034935,0
dark,RNN,2,4.969249249,-3.157230377,0
dark,RNN,2,3.866422653,-2.149666071,0
dark,RNN,2,-1.778653264,3.05760169,1
dark,RNN,2,4.463578224,-2.671758175,0
dark,RNN,2,3.563265562,-1.907904387,0
dark,RNN,2,5.224088669,-1.94768858,0
dark,RNN,2,3.188994169,-0.329344451,0
dark,RNN,2,2.530231953,0.362954497,0
dark,RNN,2,4.753707886,-1.545731068,0
dark,RNN,2,3.132461309,-0.274169564,0
dark,RNN,2,1.262426496,1.299277782,0
dark,RNN,2,4.522399902,-1.333118439,0
dark,RNN,2,4.046119213,-1.029952526,0
dark,RNN,2,4.455592155,-1.290316343,0
dark,RNN,2,4.406100273,-1.301707268,0
dark,RNN,2,3.149610996,-0.256067514,0
dark,RNN,2,3.382416248,-0.376698732,0
dark,RNN,2,4.434025764,-1.299250364,0
dark,RNN,2,-0.949078798,3.192803144,1
dark,RNN,2,3.636061192,-0.189898849,0
dark,RNN,2,-1.267779589,3.404902935,1
dark,RNN,2,-1.653511047,3.68481946,1
dark,RNN,2,-0.665048599,2.947097063,1
dark,RNN,2,2.756811857,0.095909297,0
dark,RNN,2,5.826675415,-2.40359664,0
dark,RNN,2,4.058516026,-3.967710018,0
dark,RNN,2,4.503034592,-4.576799393,0
dark,RNN,2,4.5851717,-4.67962265,0
dark,RNN,2,3.879000664,-3.783302784,0
dark,RNN,2,2.568119526,-2.005928516,0
dark,RNN,2,1.240059137,-0.235309303,0
