Stimulus,Variant,Milliseconds,Score,Label
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,1,1
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,1,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4600,0,0
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,0,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
light,SVMlinear,4800,1,1
