Stimulus,Variant,Node0,Node1,Label
light,peephole_LSTM,2.29733634,-3.649498224,0
light,peephole_LSTM,2.670843124,-4.198516369,0
light,peephole_LSTM,-2.433283329,2.21191287,1
light,peephole_LSTM,2.701430321,-4.193149567,0
light,peephole_LSTM,-2.55054307,2.323867083,1
light,peephole_LSTM,3.471799612,-5.320491314,0
light,peephole_LSTM,0.315973342,-0.931827426,0
light,peephole_LSTM,3.576195002,-5.459757328,0
light,peephole_LSTM,3.270184994,-5.098719597,0
light,peephole_LSTM,3.381654978,-5.201259613,0
light,peephole_LSTM,3.652187109,-5.56154871,0
light,peephole_LSTM,3.129961729,-4.820857525,0
light,peephole_LSTM,-2.524992228,2.240327835,1
light,peephole_LSTM,3.823294878,-5.782164574,0
light,peephole_LSTM,3.333046675,-5.123859406,0
light,peephole_LSTM,3.000086069,-4.656970501,0
light,peephole_LSTM,3.392143488,-5.221012115,0
light,peephole_LSTM,3.727956057,-5.655557156,0
light,peephole_LSTM,3.455855131,-5.302979946,0
light,peephole_LSTM,3.793703794,-5.744655132,0
light,peephole_LSTM,2.878824711,-4.522771358,0
light,peephole_LSTM,3.585115671,-5.475622654,0
light,peephole_LSTM,-2.143984556,1.820178509,1
light,peephole_LSTM,3.590798616,-5.481240749,0
light,peephole_LSTM,3.74834466,-5.677762508,0
light,peephole_LSTM,3.340157747,-5.155047894,0
light,peephole_LSTM,-2.266515255,1.856201172,1
light,peephole_LSTM,-2.428294182,2.258226633,1
light,peephole_LSTM,3.661590815,-5.573051929,0
light,peephole_LSTM,4.303781033,-2.587269545,0
light,peephole_LSTM,-0.882787585,3.592592478,1
light,peephole_LSTM,5.343720436,-3.742873669,0
light,peephole_LSTM,4.269730091,-2.540699959,0
light,peephole_LSTM,4.347246647,-2.654964924,0
light,peephole_LSTM,5.255259514,-3.65375948,0
light,peephole_LSTM,5.308522224,-3.7022295,0
light,peephole_LSTM,-1.435099125,4.391673088,1
light,peephole_LSTM,5.198675156,-3.591923237,0
light,peephole_LSTM,5.216822624,-3.613383293,0
light,peephole_LSTM,5.33655262,-3.745940208,0
light,peephole_LSTM,4.957058907,-3.333920002,0
light,peephole_LSTM,5.006518364,-3.390191555,0
light,peephole_LSTM,4.619208336,-2.928860664,0
light,peephole_LSTM,5.109278679,-3.498889446,0
light,peephole_LSTM,4.898146629,-3.27042532,0
light,peephole_LSTM,-1.452423334,4.396223545,1
light,peephole_LSTM,4.757297993,-3.10595417,0
light,peephole_LSTM,5.784276962,-4.20548439,0
light,peephole_LSTM,5.23855114,-3.620854378,0
light,peephole_LSTM,4.891101837,-3.244175434,0
light,peephole_LSTM,4.712040424,-3.042478561,0
light,peephole_LSTM,-1.398834705,4.336316586,1
light,peephole_LSTM,5.096183777,-3.486502171,0
light,peephole_LSTM,4.894587517,-3.260654449,0
light,peephole_LSTM,-1.266757011,4.184869289,1
light,peephole_LSTM,-1.317506313,4.26321125,1
light,peephole_LSTM,4.645669937,-2.947533846,0
light,peephole_LSTM,-1.550273657,4.503340721,1
light,peephole_LSTM,4.222230911,-2.472543478,0
light,peephole_LSTM,4.758789539,-3.118560314,0
light,peephole_LSTM,5.339047432,-3.740353584,0
light,peephole_LSTM,-1.408788204,4.355334759,1
light,peephole_LSTM,5.262119293,-3.661739349,0
light,peephole_LSTM,5.457795143,-3.861992359,0
light,peephole_LSTM,5.427751541,-3.837482929,0
light,peephole_LSTM,5.076160431,-3.465880871,0
light,peephole_LSTM,5.590201378,-3.996110916,0
light,peephole_LSTM,4.81469059,-3.147893429,0
light,peephole_LSTM,4.572532654,-2.858628511,0
light,peephole_LSTM,5.890962124,-4.987437248,0
light,peephole_LSTM,3.542009354,-2.536189795,0
light,peephole_LSTM,4.192952156,-3.265404224,0
light,peephole_LSTM,-2.783296108,3.70911622,1
light,peephole_LSTM,4.918009758,-4.003167152,0
light,peephole_LSTM,5.672397614,-4.77541256,0
light,peephole_LSTM,4.80360508,-3.89668417,0
light,peephole_LSTM,5.642128944,-4.745778561,0
light,peephole_LSTM,6.280351639,-5.354722023,0
light,peephole_LSTM,5.016520977,-4.113630772,0
light,peephole_LSTM,4.902262688,-4.005234718,0
light,peephole_LSTM,5.236494064,-4.333621502,0
light,peephole_LSTM,5.357554913,-4.463998318,0
light,peephole_LSTM,6.076199532,-5.163921356,0
light,peephole_LSTM,-0.543672025,1.471163988,1
light,peephole_LSTM,3.35261035,-2.382919788,0
light,peephole_LSTM,5.794663429,-4.894891262,0
light,peephole_LSTM,5.134514809,-4.237670898,0
light,peephole_LSTM,4.286511898,-3.33502388,0
light,peephole_LSTM,-2.762752295,3.712186813,1
light,peephole_LSTM,4.437476635,-3.529568195,0
light,peephole_LSTM,5.829313755,-4.927042007,0
light,peephole_LSTM,-2.127819538,3.10913682,1
light,peephole_LSTM,2.149111748,-1.098969936,0
light,peephole_LSTM,4.784571648,-3.867974281,0
light,peephole_LSTM,5.724813938,-4.825911522,0
light,peephole_LSTM,-2.553550959,3.517236471,1
light,peephole_LSTM,5.40657568,-4.507415771,0
light,peephole_LSTM,4.468411922,-3.493168831,0
light,peephole_LSTM,-2.494094849,3.460348129,1
light,peephole_LSTM,5.57631588,-4.681475639,0
light,peephole_LSTM,4.252639294,-3.331502438,0
light,peephole_LSTM,5.131765366,-4.22687006,0
light,peephole_LSTM,-2.830103636,3.798783302,1
light,peephole_LSTM,-1.469504833,2.475570679,1
light,peephole_LSTM,5.043292999,-4.143780231,0
light,peephole_LSTM,4.746073246,-3.822591305,0
light,peephole_LSTM,5.417365551,-4.522039413,0
light,peephole_LSTM,4.753666401,-3.848482132,0
light,peephole_LSTM,5.471505642,-4.576864719,0
light,peephole_LSTM,4.215123177,-4.383816719,0
light,peephole_LSTM,3.362551928,-3.427703381,0
light,peephole_LSTM,4.44519043,-4.668878555,0
light,peephole_LSTM,4.424386024,-4.641898632,0
light,peephole_LSTM,4.637228966,-4.921076298,0
light,peephole_LSTM,4.460535049,-4.688831329,0
light,peephole_LSTM,4.464694977,-4.694880962,0
light,peephole_LSTM,4.725808144,-5.043288708,0
light,peephole_LSTM,4.717570305,-5.032270908,0
light,peephole_LSTM,-2.410369873,2.796674252,1
light,peephole_LSTM,4.624290466,-4.967935562,0
light,peephole_LSTM,4.703652382,-5.068036079,0
light,peephole_LSTM,4.14814949,-4.305004597,0
light,peephole_LSTM,4.761683464,-5.09513998,0
light,peephole_LSTM,3.596165895,-3.654183865,0
light,peephole_LSTM,4.540370941,-4.792440891,0
light,peephole_LSTM,4.188579559,-4.356794357,0
light,peephole_LSTM,-2.741755009,3.151929379,1
light,peephole_LSTM,4.184678078,-4.353178501,0
light,peephole_LSTM,-2.788146019,3.223303795,1
light,peephole_LSTM,-2.359376669,2.777002811,1
light,peephole_LSTM,4.623009682,-4.902362347,0
light,peephole_LSTM,-2.526288271,2.9494524,1
light,peephole_LSTM,4.887963295,-5.285444736,0
light,peephole_LSTM,4.287305832,-4.47153759,0
light,peephole_LSTM,4.704451561,-5.014684677,0
light,peephole_LSTM,3.574660063,-3.656284332,0
light,peephole_LSTM,4.741147995,-5.065596581,0
light,peephole_LSTM,4.521615982,-4.767824173,0
light,peephole_LSTM,-2.922482491,3.372967243,1
light,peephole_LSTM,4.13237381,-4.292533875,0
light,peephole_LSTM,2.63761282,-2.670716286,0
light,peephole_LSTM,-2.468213081,2.814505577,1
light,peephole_LSTM,2.748530865,-2.779282093,0
light,peephole_LSTM,4.605713844,-4.878839493,0
light,peephole_LSTM,2.448619604,-2.48943615,0
light,peephole_LSTM,4.490751266,-4.727244854,0
light,peephole_LSTM,4.472980499,-4.704900742,0
light,peephole_LSTM,4.622663498,-4.902013779,0
light,peephole_LSTM,-2.83407402,3.295982361,1
light,peephole_LSTM,4.049934387,-4.534348011,0
light,peephole_LSTM,2.247448444,-2.763664961,0
light,peephole_LSTM,1.231006384,-1.55194521,0
light,peephole_LSTM,4.181540966,-4.652813911,0
light,peephole_LSTM,3.544402599,-4.065324306,0
light,peephole_LSTM,4.385681629,-4.836518288,0
light,peephole_LSTM,-2.946326017,2.62783432,1
light,peephole_LSTM,3.421760798,-3.954371929,0
light,peephole_LSTM,4.149982452,-4.623432159,0
light,peephole_LSTM,-1.669923067,1.408550262,1
light,peephole_LSTM,4.126051903,-4.608215332,0
light,peephole_LSTM,-2.70072794,2.395030737,1
light,peephole_LSTM,4.108793736,-4.589163303,0
light,peephole_LSTM,3.887186527,-4.37184906,0
light,peephole_LSTM,3.806363583,-4.309267044,0
light,peephole_LSTM,4.07462883,-4.549808502,0
light,peephole_LSTM,3.923017502,-4.420880795,0
light,peephole_LSTM,4.86823988,-5.254407406,0
light,peephole_LSTM,3.711072207,-4.216945171,0
light,peephole_LSTM,4.280128479,-4.737447262,0
light,peephole_LSTM,4.620695114,-5.040276527,0
light,peephole_LSTM,3.004428625,-3.551333189,0
light,peephole_LSTM,-2.114791393,1.832962036,1
light,peephole_LSTM,3.021880627,-3.533211946,0
light,peephole_LSTM,-2.940175295,2.636662722,1
light,peephole_LSTM,4.491426945,-4.926737785,0
light,peephole_LSTM,-2.561739683,2.285672426,1
light,peephole_LSTM,3.375333309,-3.901621819,0
light,peephole_LSTM,3.584827185,-4.106930733,0
light,peephole_LSTM,3.455310106,-3.963503361,0
light,peephole_LSTM,1.610135555,-2.000311852,0
light,peephole_LSTM,3.302700281,-3.822930336,0
light,peephole_LSTM,4.23052454,-4.705771446,0
light,peephole_LSTM,4.583258152,-5.007503986,0
light,peephole_LSTM,3.635462046,-4.12125206,0
light,peephole_LSTM,-2.719449043,2.430939674,1
light,peephole_LSTM,4.363072872,-4.814446926,0
light,peephole_LSTM,4.013962269,-4.503405571,0
light,peephole_LSTM,-3.150003433,2.839364052,1
light,peephole_LSTM,3.972272396,-4.466488838,0
light,peephole_LSTM,0.949022114,-0.759887219,1
light,peephole_LSTM,5.199586868,-3.814195156,0
light,peephole_LSTM,5.77175045,-4.189062595,0
light,peephole_LSTM,5.018264771,-3.485464096,1
light,peephole_LSTM,5.166322708,-3.781193256,0
light,peephole_LSTM,5.65956974,-4.112931728,0
light,peephole_LSTM,5.090957642,-3.747466087,0
light,peephole_LSTM,5.452076912,-3.962790489,0
light,peephole_LSTM,5.935510635,-4.302758694,0
light,peephole_LSTM,5.455521584,-4.026875496,0
light,peephole_LSTM,5.666639328,-4.118081093,0
light,peephole_LSTM,-0.332776308,0.331928015,1
light,peephole_LSTM,5.924645424,-4.251312256,1
light,peephole_LSTM,5.715341568,-4.153422356,0
light,peephole_LSTM,-0.235988379,0.105144233,1
light,peephole_LSTM,4.442686558,-3.220090866,0
light,peephole_LSTM,3.424874544,-2.426112175,0
light,peephole_LSTM,4.979017258,-3.658753395,0
light,peephole_LSTM,-1.898889542,1.717669487,1
light,peephole_LSTM,5.248007774,-3.820876122,0
light,peephole_LSTM,5.2844944,-3.861951351,0
light,peephole_LSTM,5.474239349,-3.988779545,0
light,peephole_LSTM,4.185054779,-3.039907455,0
light,peephole_LSTM,4.899374962,-3.598922729,0
light,peephole_LSTM,5.802967072,-4.209059238,0
light,peephole_LSTM,4.553986549,-3.339044094,0
light,peephole_LSTM,5.666111946,-4.11960125,0
light,peephole_LSTM,5.692076683,-4.130981445,0
light,peephole_LSTM,4.745105743,-3.472809315,0
light,peephole_LSTM,4.586209297,-3.371020794,0
light,peephole_LSTM,5.580575943,-4.062526226,0
light,peephole_LSTM,5.423369408,-3.951262951,0
light,peephole_LSTM,-1.937735796,1.846616268,1
light,peephole_LSTM,5.693375587,-4.137344837,0
light,peephole_LSTM,4.700335503,-3.458499908,0
light,peephole_LSTM,4.992146492,-3.671074867,0
light,peephole_LSTM,5.95994854,-4.319927692,0
light,peephole_LSTM,5.951939583,-4.314337254,0
light,peephole_LSTM,-0.051076651,-0.135350764,1
light,peephole_LSTM,5.7498312,-4.176006317,0
light,peephole_LSTM,4.104232311,-3.923578978,0
light,peephole_LSTM,5.262530327,-4.641439438,0
light,peephole_LSTM,-2.55128336,2.24405098,1
light,peephole_LSTM,5.17948103,-4.605127335,0
light,peephole_LSTM,-2.976263285,2.402588844,1
light,peephole_LSTM,4.603974342,-4.255653381,0
light,peephole_LSTM,-2.228842258,1.939742327,1
light,peephole_LSTM,5.145125389,-4.586701393,0
light,peephole_LSTM,4.777934074,-4.377972603,0
light,peephole_LSTM,4.479153156,-4.162090302,0
light,peephole_LSTM,4.572669983,-4.242938995,0
light,peephole_LSTM,5.215675354,-4.627281189,0
light,peephole_LSTM,5.153217316,-4.587115288,0
light,peephole_LSTM,5.150527954,-4.580524445,0
light,peephole_LSTM,4.387873173,-4.096260071,0
light,peephole_LSTM,4.982192993,-4.504498482,0
light,peephole_LSTM,4.828032494,-4.394186974,0
light,peephole_LSTM,5.302967072,-4.663004875,0
light,peephole_LSTM,1.547932863,-1.825551033,0
light,peephole_LSTM,4.458590508,-4.154259682,0
light,peephole_LSTM,5.474474907,-4.735984802,0
light,peephole_LSTM,-1.921028495,1.622840643,1
light,peephole_LSTM,4.875169754,-4.427442551,0
light,peephole_LSTM,3.908843994,-3.774444819,0
light,peephole_LSTM,3.218028069,-3.280341864,0
light,peephole_LSTM,4.585772991,-4.214494705,0
light,peephole_LSTM,5.230391026,-4.62252903,0
light,peephole_LSTM,-2.530684471,2.087445021,1
light,peephole_LSTM,5.201963425,-4.626022339,0
light,peephole_LSTM,-2.808322906,2.382059097,1
light,peephole_LSTM,-2.884450197,2.250634193,1
light,peephole_LSTM,4.771672726,-4.363627434,0
light,peephole_LSTM,5.353198528,-4.689502716,0
light,peephole_LSTM,4.018143654,-3.852156878,0
light,peephole_LSTM,4.936193466,-4.467822075,0
light,peephole_LSTM,4.356456757,-4.101840973,0
light,peephole_LSTM,4.763216972,-4.340021133,0
light,peephole_LSTM,-2.038811445,1.787637949,1
light,peephole_LSTM,3.88450861,-3.736713171,0
light,peephole_LSTM,3.875513077,-3.764210463,0
light,peephole_LSTM,-2.199067354,1.816998959,1
light,peephole_LSTM,5.067287445,-4.541927338,0
light,peephole_LSTM,5.268789291,-4.631917,0
light,peephole_LSTM,-2.054841518,1.727214813,1
light,peephole_LSTM,5.076760292,-4.546504021,0
light,peephole_LSTM,-3.020004034,2.499826431,1
light,peephole_LSTM,5.258528709,-4.642792702,0
light,peephole_LSTM,5.343311787,-4.681936264,0
light,peephole_LSTM,4.520474911,-4.150130272,0
light,peephole_LSTM,4.804260731,-4.390545845,0
light,peephole_LSTM,4.480650425,-4.208609581,0
light,peephole_LSTM,5.093706131,-4.559628487,0
light,peephole_LSTM,3.757998943,-3.679015875,0
light,peephole_LSTM,5.129320621,-4.577342987,0
light,peephole_LSTM,4.547658443,-4.218250275,0
light,peephole_LSTM,4.683122635,-4.316942215,0
light,peephole_LSTM,5.408212662,-4.784244537,0
light,peephole_LSTM,-2.803556919,2.22059679,1
light,peephole_LSTM,4.518613815,-4.204668999,0
light,peephole_LSTM,4.814795494,-4.355396271,0
light,peephole_LSTM,-3.149335861,1.724424124,1
light,peephole_LSTM,2.579373837,-4.43682003,0
light,peephole_LSTM,0.311837494,-2.259492397,0
light,peephole_LSTM,-3.522466898,2.245490551,1
light,peephole_LSTM,1.620005131,-3.544924974,0
light,peephole_LSTM,2.511031151,-4.365812302,0
light,peephole_LSTM,2.583153725,-4.41732502,0
light,peephole_LSTM,2.055302382,-3.943466187,0
light,peephole_LSTM,2.087320089,-4.003504276,0
light,peephole_LSTM,2.661926031,-4.504081726,0
light,peephole_LSTM,3.186901093,-4.983942509,0
light,peephole_LSTM,-3.615767717,2.404110432,1
light,peephole_LSTM,3.327358961,-5.112373352,0
light,peephole_LSTM,2.709511518,-4.551626205,0
light,peephole_LSTM,3.140424013,-4.939518929,0
light,peephole_LSTM,3.098243237,-4.902125359,0
light,peephole_LSTM,3.639383554,-5.394965172,0
light,peephole_LSTM,3.244120598,-5.042599678,0
light,peephole_LSTM,3.021609068,-4.832131863,0
light,peephole_LSTM,2.830107689,-4.660618782,0
light,peephole_LSTM,3.315487146,-5.101230621,0
light,peephole_LSTM,3.62596035,-5.376329422,0
light,peephole_LSTM,-3.814780951,2.595933914,1
light,peephole_LSTM,-3.108281851,1.794619799,1
light,peephole_LSTM,2.511843681,-4.372591019,0
light,peephole_LSTM,2.592353582,-4.45031786,0
light,peephole_LSTM,3.016815901,-4.837286949,0
light,peephole_LSTM,2.232695341,-4.124508858,0
light,peephole_LSTM,-3.395151854,2.223885536,1
light,peephole_LSTM,3.052831411,-4.861215591,0
light,peephole_LSTM,3.076629162,-4.896026134,0
light,peephole_LSTM,3.2020576,-5.007380009,0
light,peephole_LSTM,2.740326166,-4.57720232,0
light,peephole_LSTM,3.202691793,-5.005227089,0
light,peephole_LSTM,2.425822496,-4.286093712,0
light,peephole_LSTM,3.084184408,-4.892595768,0
light,peephole_LSTM,3.285778999,-5.074039459,0
light,peephole_LSTM,-3.814278841,2.658200502,1
light,peephole_LSTM,-3.65476799,2.456393242,1
light,peephole_LSTM,2.489959002,-4.434575081,0
light,peephole_LSTM,2.734661579,-6.826066017,0
light,peephole_LSTM,-3.571016788,2.11062336,1
light,peephole_LSTM,2.346855164,-6.357563496,0
light,peephole_LSTM,2.990448952,-7.105361938,0
light,peephole_LSTM,2.702141285,-6.788982868,0
light,peephole_LSTM,3.186490059,-7.28931284,0
light,peephole_LSTM,0.190469265,-3.398496628,0
light,peephole_LSTM,2.560542107,-6.619020462,0
light,peephole_LSTM,2.034063816,-5.955982685,0
light,peephole_LSTM,2.518467903,-6.545867443,0
light,peephole_LSTM,2.262681961,-6.222952366,0
light,peephole_LSTM,2.702379227,-6.789262295,0
light,peephole_LSTM,3.001270771,-7.114170074,0
light,peephole_LSTM,2.553263187,-6.607482433,0
light,peephole_LSTM,2.796586037,-6.895872116,0
light,peephole_LSTM,1.725351453,-5.52559948,0
light,peephole_LSTM,-3.716243267,2.382884979,1
light,peephole_LSTM,-3.878355026,2.707633018,1
light,peephole_LSTM,-3.529123306,1.969099402,1
light,peephole_LSTM,1.410414815,-5.117383003,0
light,peephole_LSTM,1.268587947,-4.907578468,0
light,peephole_LSTM,2.550921917,-6.606362343,0
light,peephole_LSTM,2.088014603,-6.021100998,0
light,peephole_LSTM,1.742269158,-5.551102161,0
light,peephole_LSTM,2.519227028,-6.568793774,0
light,peephole_LSTM,2.791558743,-6.890976429,0
light,peephole_LSTM,2.109694481,-6.049805164,0
light,peephole_LSTM,-3.734252453,2.392184734,1
light,peephole_LSTM,3.028777123,-7.141440868,0
light,peephole_LSTM,3.0766716,-7.188084602,0
light,peephole_LSTM,3.095288277,-7.206373692,0
light,peephole_LSTM,2.94969511,-7.063332081,0
light,peephole_LSTM,2.91033411,-7.012198925,0
light,peephole_LSTM,-3.499508858,1.95713079,1
light,peephole_LSTM,2.603652,-6.66364336,0
light,peephole_LSTM,2.472559929,-6.517039776,0
light,peephole_LSTM,2.684391975,-6.746938705,0
light,peephole_LSTM,2.140291214,-6.084912777,0
light,peephole_LSTM,-3.561226368,2.140001297,1
light,peephole_LSTM,-3.528970718,2.068032742,1
light,peephole_LSTM,2.863105536,-3.460367918,0
light,peephole_LSTM,3.881598234,-4.465147018,0
light,peephole_LSTM,4.092415333,-4.664984703,0
light,peephole_LSTM,4.126277447,-4.699214935,0
light,peephole_LSTM,4.500243187,-5.056616783,0
light,peephole_LSTM,4.231142044,-4.803816795,0
light,peephole_LSTM,4.299034119,-4.852992058,0
light,peephole_LSTM,-2.446029186,1.787250161,1
light,peephole_LSTM,4.326688766,-4.891474724,0
light,peephole_LSTM,-2.798574209,2.500947237,1
light,peephole_LSTM,4.831526756,-5.374994278,0
light,peephole_LSTM,4.709248543,-5.257390022,0
light,peephole_LSTM,3.851229906,-4.435288429,0
light,peephole_LSTM,-3.045668602,2.630955696,1
light,peephole_LSTM,2.914778948,-3.498232126,0
light,peephole_LSTM,3.601568937,-4.19444561,0
light,peephole_LSTM,4.069800854,-4.645326614,0
light,peephole_LSTM,4.53459549,-5.091540337,0
light,peephole_LSTM,1.153874874,-1.678956985,0
light,peephole_LSTM,4.916330338,-5.456845284,0
light,peephole_LSTM,4.250157356,-4.823019028,0
light,peephole_LSTM,-2.342021942,1.752862453,1
light,peephole_LSTM,4.819099903,-5.364004135,0
light,peephole_LSTM,3.594893694,-4.178129196,0
light,peephole_LSTM,3.653590918,-4.236329079,0
light,peephole_LSTM,3.220480919,-3.82281518,0
light,peephole_LSTM,0.312030911,-0.460889936,0
light,peephole_LSTM,-2.837022066,2.381914377,1
light,peephole_LSTM,4.480946541,-5.027382851,0
light,peephole_LSTM,3.944770575,-4.527366638,0
light,peephole_LSTM,-2.795737982,2.413896561,1
light,peephole_LSTM,3.853754282,-4.43032074,0
light,peephole_LSTM,3.825736284,-4.413384438,0
light,peephole_LSTM,3.91293788,-4.497221947,0
light,peephole_LSTM,-2.646905184,2.100934505,1
light,peephole_LSTM,-2.948979378,2.547803402,1
light,peephole_LSTM,4.368595123,-4.933470726,0
light,peephole_LSTM,4.291065693,-4.860584259,0
light,peephole_LSTM,3.908830881,-4.412659645,0
light,peephole_LSTM,2.525008202,-3.140156984,0
light,peephole_LSTM,4.742903709,-3.608469248,0
light,peephole_LSTM,4.783379078,-3.57580471,0
light,peephole_LSTM,5.559401512,-3.921162128,0
light,peephole_LSTM,5.409186363,-3.991835117,0
light,peephole_LSTM,5.569573402,-4.074226856,0
light,peephole_LSTM,4.786507607,-3.626225233,0
light,peephole_LSTM,-2.000697374,2.158190727,1
light,peephole_LSTM,-2.158672094,2.297081232,1
light,peephole_LSTM,5.317616463,-3.950654507,0
light,peephole_LSTM,5.140753746,-3.851919174,0
light,peephole_LSTM,5.879022121,-4.200617313,0
light,peephole_LSTM,4.961578369,-3.723242998,0
light,peephole_LSTM,4.461859703,-3.341455936,0
light,peephole_LSTM,4.878437996,-3.686309576,0
light,peephole_LSTM,4.696572781,-3.562854052,0
light,peephole_LSTM,5.417789459,-4.00293684,0
light,peephole_LSTM,-2.368036985,2.473887444,1
light,peephole_LSTM,4.645233631,-3.509917021,0
light,peephole_LSTM,5.632772923,-4.103617668,0
light,peephole_LSTM,5.119634151,-3.837812662,0
light,peephole_LSTM,5.033174515,-3.775504828,0
light,peephole_LSTM,-2.383223295,2.496742964,1
light,peephole_LSTM,5.034445763,-3.790317774,0
light,peephole_LSTM,-1.73579061,1.926308155,1
light,peephole_LSTM,2.893776894,-2.095019579,0
light,peephole_LSTM,3.827860355,-2.892277241,0
light,peephole_LSTM,4.941976547,-3.73149991,0
light,peephole_LSTM,4.270284176,-3.263081551,0
light,peephole_LSTM,4.816257,-3.650834084,0
light,peephole_LSTM,-0.286719292,0.612244606,1
light,peephole_LSTM,5.005877972,-3.772145271,0
light,peephole_LSTM,5.439783573,-4.016912937,0
light,peephole_LSTM,4.23732996,-3.196697235,0
light,peephole_LSTM,4.775239944,-3.608252048,0
light,peephole_LSTM,4.038357735,-3.161109447,0
light,peephole_LSTM,4.912901878,-3.718605518,0
light,peephole_LSTM,4.958174229,-3.747704268,0
light,peephole_LSTM,5.032213211,-3.789740562,0
light,peephole_LSTM,-2.205746174,2.335942507,1
light,peephole_LSTM,-0.882289469,1.136330009,1
light,peephole_LSTM,4.95589304,-3.866956711,0
light,peephole_LSTM,-2.02615571,2.569512844,1
light,peephole_LSTM,5.12031889,-4.031733513,0
light,peephole_LSTM,3.722630501,-2.728897572,0
light,peephole_LSTM,3.695715427,-2.457518578,0
light,peephole_LSTM,5.116737843,-4.027909279,0
light,peephole_LSTM,5.181252956,-4.085045338,0
light,peephole_LSTM,-1.8122015,2.346523285,1
light,peephole_LSTM,-1.933909297,2.493690968,1
light,peephole_LSTM,4.890844822,-3.828364849,0
light,peephole_LSTM,4.375875473,-3.348781109,0
light,peephole_LSTM,-2.076149464,2.582758427,1
light,peephole_LSTM,5.297295094,-4.18824482,0
light,peephole_LSTM,-3.131053686,3.962743759,0
light,peephole_LSTM,5.056969166,-3.970568657,0
light,peephole_LSTM,5.069012642,-3.983085155,0
light,peephole_LSTM,5.497924805,-4.379225731,0
light,peephole_LSTM,5.34217453,-4.228812218,0
light,peephole_LSTM,3.808162928,-2.821093559,0
light,peephole_LSTM,4.011269093,-3.018746853,0
light,peephole_LSTM,4.946642876,-3.872722149,0
light,peephole_LSTM,-1.872120857,2.41365099,1
light,peephole_LSTM,5.099521637,-4.011221409,0
light,peephole_LSTM,5.19052887,-4.093232155,0
light,peephole_LSTM,4.70426321,-3.652703285,0
light,peephole_LSTM,5.247733116,-4.147460938,0
light,peephole_LSTM,4.702236652,-3.650090218,0
light,peephole_LSTM,4.783993721,-3.726658821,0
light,peephole_LSTM,-2.037327766,2.572946548,1
light,peephole_LSTM,5.054875851,-3.973929405,0
light,peephole_LSTM,5.16024065,-4.065290451,0
light,peephole_LSTM,5.161432266,-4.06567812,0
light,peephole_LSTM,4.770144939,-3.712921619,0
light,peephole_LSTM,-1.420688033,1.965342164,1
light,peephole_LSTM,5.354722977,-4.241245747,0
light,peephole_LSTM,3.820007563,-4.689209938,0
light,peephole_LSTM,3.36205101,-4.384915829,0
light,peephole_LSTM,-3.585593462,3.178193092,1
light,peephole_LSTM,3.31705761,-4.355320454,0
light,peephole_LSTM,3.317878723,-4.321058273,0
light,peephole_LSTM,3.211582422,-4.265198231,0
light,peephole_LSTM,2.036334991,-2.683481693,0
light,peephole_LSTM,4.100522518,-5.156075954,0
light,peephole_LSTM,3.816320419,-4.89841938,0
light,peephole_LSTM,2.641083241,-3.678436279,0
light,peephole_LSTM,-3.311808348,2.91019249,1
light,peephole_LSTM,1.220351815,-1.721565247,0
light,peephole_LSTM,3.876275301,-4.943591595,0
light,peephole_LSTM,2.979430199,-4.070487499,0
light,peephole_LSTM,4.128044605,-5.17837429,0
light,peephole_LSTM,2.672845364,-3.660583019,0
light,peephole_LSTM,3.237430811,-4.20745039,0
light,peephole_LSTM,3.673556566,-4.562282085,0
light,peephole_LSTM,-1.335852504,0.695215344,0
light,peephole_LSTM,3.639589548,-4.685770512,0
light,peephole_LSTM,2.911995411,-3.872808456,0
light,peephole_LSTM,3.720430613,-4.778324127,0
light,peephole_LSTM,-1.550269365,0.685643077,0
light,peephole_LSTM,-3.293451786,2.749505997,1
light,peephole_LSTM,-2.903392792,2.480013847,1
light,peephole_LSTM,4.130195141,-5.181846142,0
light,peephole_LSTM,3.718066216,-4.78054285,0
light,peephole_LSTM,1.42506206,-1.972993374,0
light,peephole_LSTM,-3.72956419,3.260912895,1
light,peephole_LSTM,-3.303535461,2.938073635,1
light,peephole_LSTM,3.387162685,-4.452673435,0
light,peephole_LSTM,1.426051378,-1.884260416,0
light,peephole_LSTM,-2.966493368,2.544927597,1
light,peephole_LSTM,3.530659676,-4.57956171,0
light,peephole_LSTM,1.505346894,-2.023058653,0
light,peephole_LSTM,-3.587939739,3.188543797,1
light,peephole_LSTM,3.89817214,-4.956029892,0
light,peephole_LSTM,3.051530361,-4.042870045,0
light,peephole_LSTM,2.973400116,-3.941912651,0
light,peephole_LSTM,3.628931999,-4.655653477,0
light,peephole_LSTM,-2.408462286,1.912451148,1
light,peephole_LSTM,5.35680151,-5.792190075,0
light,peephole_LSTM,4.790867329,-5.09893322,0
light,peephole_LSTM,5.126412869,-5.487823963,0
light,peephole_LSTM,4.942863464,-5.273026943,0
light,peephole_LSTM,4.697243214,-5.012215614,0
light,peephole_LSTM,4.786054611,-5.092764378,0
light,peephole_LSTM,4.919737816,-5.244422913,0
light,peephole_LSTM,4.743359566,-5.045558929,0
light,peephole_LSTM,4.602963924,-4.888548374,0
light,peephole_LSTM,-2.742706537,2.333545446,1
light,peephole_LSTM,4.561200619,-4.846589088,0
light,peephole_LSTM,-2.823011875,2.557485104,1
